[35,41,1,25,74,13,23,33,10,11,16,24,16,36,7,10,19,32,13,17,38,26,80,7,38,12,13,2,39,13,37,15,13,14,2,29,26,1,23,33,30,60,57,14,0,10,19,28,29,4,25,13,45,21,14,16,25,3,50,17,39,19,10,6]
[23,33,15,5,5,17,43,4,33,6,17,53,17,11,17,22,8,36,42,8,3,25,8,8,20,27,11,8,13,7,24,6,17,16,29,9,4,34,34,54,23,47,17,5,12,14,43,0,50,28,10,7,10,11,33,6,19,8,11,14,34,16,15,11]
[14,22,15,18,22,13,16,6,10,84,34,57,13,19,19,23,22,10,5,41,13,21,21,42,37,7,21,9,6,19,11,27,13,20,9,36,16,32,20,13,62,22,3,10,5,13,21,10,5,36,30,10,11,13,22,55,18,20,9,20,10,6,68,6]
[16,9,16,66,9,5,9,19,6,50,29,6,60,29,8,38,5,9,40,4,19,46,14,49,8,11,42,6,12,20,31,12,68,3,9,2,13,38,4,22,29,45,4,6,48,68,13,54,13,21,40,11,3,28,25,17,13,4,35,35,9,6,10,69]
[9,33,16,10,13,53,39,10,25,23,38,13,11,14,38,13,7,67,19,5,0,8,24,4,61,75,27,74,33,20,15,64,20,23,49,6,11,11,35,26,11,35,34,26,15,20,2,55,14,45,19,10,13,17,39,24,20,4,18,10,15,16,14,8]
[32,10,5,18,6,29,8,7,36,22,19,1,13,6,19,6,4,79,37,15,21,15,47,21,19,1,16,9,32,5,32,9,11,4,9,7,32,14,45,24,19,6,70,33,52,7,71,36,52,26,6,1,27,31,27,20,57,14,38,16,38,13,25,20]
[41,33,8,11,2,37,10,8,31,19,17,20,1,32,34,12,22,26,6,45,8,74,4,26,2,74,3,18,12,16,41,23,7,24,15,29,27,12,13,5,8,18,6,8,26,25,12,2,7,17,42,21,6,5,12,12,2,13,7,38,16,43,5,11]
[10,1,20,13,21,19,11,14,53,5,7,32,12,22,29,42,13,22,24,13,15,25,22,8,8,15,8,39,6,22,18,42,35,4,11,17,17,24,48,24,10,4,29,32,22,8,42,7,23,24,10,9,37,23,5,20,8,53,3,18,13,25,13,22]
[16,45,23,31,16,42,4,48,47,19,13,11,5,20,1,9,37,17,6,47,4,4,24,34,29,11,22,31,24,52,1,60,20,28,53,10,9,5,36,15,9,11,22,19,12,15,9,4,11,17,32,10,7,5,21,27,11,7,5,9,18,4,1,49]
[48,113,74,147,42,99,278,48,70,111,30,98,404,71,308,165,206,72,106,100,49,72,16,568,111,89,266,41,58,140,61,209,63,22,115,88,142,97,52,167,23,215,183,107,206,110,113,118,48,105,8,286,182,16,251,401,192,71,141,86,56,25,97,123]
[38,21,44,10,64,7,25,4,7,44,3,42,47,54,21,49,11,32,17,48,13,6,6,0,29,34,17,35,12,5,19,33,38,34,10,12,31,21,31,31,44,3,50,51,3,13,25,4,12,11,27,0,10,45,20,10,18,79,27,16,27,31,20,2]
