[5494,5457,4996,3992,4598,3140,5521,5943,3806,5297,4059,3144,2381,3971,5851,4155,4730,3383,5961,5100,5323,3026,5761,2476,5062,3568,3543,3280,4275,3435,4953,3216,3500,3952,2271,5147,3897,3255,4089,4375,4180,3615,4628,4700,3063,5664,4605,3949,4000,4706,4255,5078,4660,3790,3447,2649,3692,4427,4779,5782,2934,3687,5516,5001]
[5383,3913,4152,5136,5430,4523,3600,3926,4736,4380,3103,3083,4507,2527,3470,4230,4980,3546,3515,4361,4100,3625,4481,2483,5565,6503,2921,3004,4473,4436,2241,4272,3994,3990,5995,6399,5255,3573,3377,4494,3768,5896,4313,3943,3531,3606,4100,5191,4412,4046,3724,2475,3737,4015,3452,4173,4622,2846,4055,5107,2476,3251,4563,3304]
[6975,2178,4410,7523,4565,5412,5250,4207,4979,3505,4575,3656,3357,4809,6126,4099,4974,4068,5114,2487,5593,3617,4383,3079,4900,4468,4508,4917,7984,4039,4019,2996,3033,5041,4607,1690,4104,3765,5955,4312,4290,6746,4778,4498,6189,4118,2832,3945,5848,3345,4912,4992,4998,5746,4999,4838,3935,5868,3898,4052,3032,5019,5065,5822]
[5606,4801,3351,4548,4021,4029,5013,5014,4802,4326,3234,2675,2475,4781,5698,3965,4176,5068,2851,5882,4456,2329,5663,3790,2674,5869,4003,6735,6330,2960,4753,1798,6741,2949,3827,4066,4295,4049,3060,4966,4485,3362,4603,5070,4040,4240,4880,4132,3965,2226,3416,3915,5569,7488,4908,6597,5474,4374,3294,3935,3854,3721,3677,2717]
[2511,3961,5839,5422,5281,3117,5240,5959,3729,3020,2888,5079,4020,6618,4627,5903,4528,5831,5081,5768,4391,3028,2947,4466,5173,4060,3536,2064,6009,4362,6429,3658,7112,2834,4201,4285,4900,6218,5400,4071,3302,4616,3645,5950,6120,3644,5389,4110,3783,5240,5230,2692,5542,6113,4551,6668,2533,5551,4636,4430,2681,4124,4939,5210]
[3365,4159,3538,3443,5379,3679,5566,3875,3348,5319,4733,3813,4015,3945,6482,4761,5035,3886,2401,3589,3698,5103,4658,6279,3539,2759,5805,3083,4389,4692,5220,4912,5044,4307,4589,4737,5859,3187,4645,5274,5112,3832,5300,6037,4862,5285,6550,3703,4654,3118,3977,4495,6523,4126,3450,6228,3689,4163,4467,4480,4734,3301,5643,3891]
[3828,3075,3865,3637,3240,3460,3943,3171,4553,3554,4593,3561,2564,5315,4865,3250,3358,3312,2242,2229,3977,2829,4727,4048,3171,5606,5448,2510,4902,2587,3273,5229,5279,3214,3579,3385,5198,2250,3132,5214,5234,4187,4310,5343,4436,5413,4790,2983,3495,4990,3339,6155,3792,2919,2805,3860,4131,3987,3032,4650,3560,4819,4177,6100]
[2540,5515,3761,3587,2627,5201,3017,4887,3274,2257,3497,2019,2548,4109,3874,2288,2924,2104,2262,4143,2519,3835,3989,2195,1499,2998,3763,1792,5646,2891,2741,2783,1423,3686,3491,4213,4177,3659,2635,2411,3449,2549,3443,3284,3823,3765,1818,3893,2728,2781,3124,3188,3062,4190,3533,4618,2756,3069,1814,2294,3810,4340,2749,3779]
[3895,4733,8148,3327,3848,5223,5552,5191,3134,7970,3589,3933,3978,5031,4390,3319,6212,3261,5680,4653,2646,6546,3801,3265,3393,5767,4650,6102,4188,3548,4875,3666,3686,3237,4125,6076,3868,3899,6044,4139,7014,2910,3462,4409,6616,3793,3709,6137,3669,4042,3346,4269,4798,6485,4674,4919,6371,3534,5136,2909,6443,3397,5010,2047]
[4920,5426,4040,3322,4603,4367,4335,3328,3278,3228,5515,5218,5284,3179,4291,3915,4505,3560,4789,3507,4753,4192,5455,4241,4847,5332,4441,4103,5340,3947,3762,6852,3579,4720,4537,6259,5493,4019,3071,6053,5473,3271,2532,5709,4332,4515,4001,4538,5406,5184,4579,6376,4081,3947,3043,4545,5792,5828,5582,3039,5993,5156,3613,6392]
[5064,3673,3350,3447,5329,2695,3639,5450,4037,4315,3919,4128,3511,4570,4495,3315,3091,7114,4131,4893,4146,4489,3518,5047,6574,4471,3129,5069,2756,4900,2900,3739,4186,5281,4471,5444,4882,5652,4895,4052,3727,5393,5200,5505,4222,3973,4601,4965,4106,5802,4250,5908,4332,2417,5217,4169,4603,4799,3608,6047,4428,3031,3586,5776]
[3763,4387,2958,3993,5194,4030,5529,3609,3999,3721,3274,3151,5700,6081,4380,3767,3892,3094,3868,3123,4963,4027,4293,4735,4155,3312,3843,4213,3793,4202,3236,2846,3210,3372,5755,3633,4699,2818,4069,4535,3312,3309,2210,5118,2879,5801,4274,2981,4171,3580,4942,4710,3634,3515,4828,4222,5609,5596,6239,4802,4562,4292,4227,3184]
[3241,6150,4165,5186,3587,4271,2912,6019,5201,7316,5148,3554,3205,5416,4047,4599,3832,2981,4513,4933,4799,4987,4470,3746,3906,2886,4595,3802,6675,5235,5666,5608,2724,5804,6697,2699,3268,5546,3676,2407,2451,3526,4082,4646,4425,5174,1776,4956,4224,5291,4082,3660,5348,4357,5201,3970,3794,3551,4031,3628,5512,3558,3607,3932]
[5785,5248,2349,3454,6551,4374,6160,6923,4890,5861,4139,5271,3259,4096,3405,3471,3285,3240,4754,4130,4042,4822,3206,4981,3355,5734,4506,4127,3333,4952,4725,5714,3300,3693,3477,4305,4240,8322,4336,2587,5521,4562,4293,6214,3602,3538,3973,5139,3855,2524,3073,2152,5687,4002,4372,5117,4159,2700,5584,4503,3488,4545,2626,4568]
[5116,2467,5368,3696,3227,2762,4761,5696,5136,5655,3156,3455,3665,3691,3474,7472,2569,3975,3091,4469,4403,4659,4747,4090,5738,4335,5772,3501,3826,3679,3737,4417,3290,3065,4437,3744,4004,4510,3743,4025,5870,4075,5452,4966,3448,3021,3236,3504,5235,4420,6333,5829,3337,3634,3624,4577,3815,4205,4929,3716,5547,4032,4958,4184]
[3028,5082,4342,4107,5781,3531,3492,5169,4362,3235,5836,3495,4319,6262,3670,4491,5042,3923,4205,3619,5071,7419,4267,3221,3636,4914,3865,5555,6441,4729,2877,4655,3507,3308,5255,2725,5102,3255,2047,5692,5127,4583,4651,5324,5686,4255,3840,4030,3179,5053,4925,3958,4069,4496,4860,5401,4693,4154,4524,6161,4025,2874,5986,5725]
[3119,6889,5143,4511,5094,3210,3339,2597,4361,5824,5886,4379,5324,4622,4267,4679,3847,2676,4670,4150,3904,3929,3362,5592,6241,5436,3948,2720,5054,4875,3049,3707,5270,5716,3453,5647,5674,4233,4441,4879,4327,4641,5282,3744,6344,3596,3814,4393,6211,4560,5614,5729,4083,2932,5249,4622,3414,3556,4870,6151,6410,4703,4653,4450]
[3262,3309,4671,4975,3508,5287,5498,5115,3463,4182,4609,4570,3856,4179,4423,3478,3520,5363,8437,4044,4138,6978,5531,5367,5372,3095,5658,5533,3745,5392,4732,4036,3211,3552,4835,2870,4576,4618,4731,6100,5419,3823,5256,6109,4649,5274,3344,3887,3467,3103,3777,4417,4717,5096,2999,5038,5967,5537,3648,2808,4530,5520,5126,2972]
[3427,5644,3250,3568,3803,3753,4914,4438,7565,4810,3658,2770,4059,4483,3610,2967,3249,2929,5915,4255,6199,4814,4143,3689,3385,3572,5307,5883,5810,6894,3169,3606,3229,3291,4774,4417,2924,4454,2659,4133,5983,2768,4103,5303,5973,3408,4499,3225,4058,2855,3560,5584,5775,4205,4291,3760,3727,3435,4593,3678,3755,3138,4394,5899]
[2345,2473,2870,2518,3206,3007,3226,4035,4120,2682,3344,2838,2025,2559,4640,2322,2634,3171,2274,3427,2374,4285,3282,3577,3012,2549,4796,3924,3054,2657,2593,2599,3000,2944,3356,2694,2052,3525,3451,3980,2727,2083,1858,2804,2686,2574,3212,2335,2652,4042,3186,2485,2911,2913,3424,2458,4621,4487,2648,4355,4393,1316,3681,2898]
