[2294,1606,802,13134,21544,3700,1746,3691,7467,3443,653,5586,3089,44,8768,2298,13834,10067,1860,11329,62,473,2337,1996,5046,637,2891,2926,5949,1663,353,4338,3559,4132,11701,7952,7809,483,16915,4200,2556,2499,2643,18177,9433,10196,2986,666,1501,444,2624,2706,3892,3881,1286,2010,1773,644,2208,4103,1422,5785,9319,808]
[783,1836,1287,4815,1150,2289,1387,2304,5169,2792,7901,486,3524,1325,209,5348,1047,3634,354,427,5807,6531,4829,1112,3312,2679,7097,2253,3821,7280,9578,23062,2346,849,7993,5096,563,759,2257,1052,5921,454,5593,632,1799,2403,1447,3001,14688,6984,13711,3932,7320,5887,1477,1587,2354,2182,2304,1458,1981,7189,842,186]
[534,8497,2078,12646,4,6053,1347,3752,5439,4167,4169,12287,595,19271,14060,8733,3241,673,4445,1117,3638,13788,1897,4723,8084,1923,4089,5736,1072,4294,7216,2233,419,356,7161,2964,2821,3633,1029,246,13740,8010,11411,7248,8961,7631,4128,3252,5374,3544,1957,8029,13912,1349,3334,2929,9949,1006,2165,5855,11957,55,5207,3824]
[11282,3477,83,940,1731,319,2092,4169,636,8554,1352,3715,5523,4009,1931,2292,35,666,1895,6920,11200,801,4383,2070,3171,10344,4877,36,13123,333,766,2724,937,6559,3707,7192,4048,8056,127,1379,912,2336,1544,31487,229,257,4250,2706,1938,559,4675,6872,14868,2669,3221,19071,2179,1371,3717,16634,181,6610,2321,454]
[2570,3040,1002,4194,3205,6269,6607,6078,930,2509,1609,1948,3988,4384,7615,618,3016,6103,5532,328,8519,1664,10760,4261,5789,7776,1831,1671,6572,59,14659,8,14429,2816,1721,3169,9815,8118,4059,8254,20046,247,5538,10013,2136,7980,729,8365,2143,3862,9138,5243,963,7377,54,14000,2218,12364,4399,11511,1614,3240,794,1371]
[2097,1302,3547,896,991,293,1387,2337,2021,5474,1813,6704,7026,16792,12022,5830,9561,2312,1809,1729,10207,5917,1327,2784,1612,4912,2705,14051,1002,11848,521,2011,3689,3624,3772,10199,3401,2119,10838,123,8953,3415,9288,2912,2893,8901,853,11637,1728,560,8647,976,4598,2520,6347,9020,1629,771,2883,7783,2762,417,469,11159]
[840,1538,1363,2155,713,2459,2554,7990,1605,472,4200,2766,1594,2499,6852,2400,6801,1659,3427,3531,2278,4133,459,18014,9668,1625,315,2925,6679,13624,1932,1949,7763,3680,602,9068,5381,3605,1810,11645,4419,7061,3035,1943,4960,3031,1539,4139,2287,11731,1979,959,808,100,649,5004,7486,4790,8173,1237,3659,4354,5437,6367]
[7568,365,525,695,9348,2990,981,6521,12901,10956,689,5834,969,420,6487,9478,547,575,10094,1515,8796,5704,2708,5383,3033,4410,10478,352,2950,4123,1086,6199,12122,4438,3231,283,3430,6487,4528,947,1263,14415,8456,13998,14932,2266,6531,1796,1860,13813,3645,10191,293,2832,1271,1422,7177,1437,4710,6240,6762,3283,5944,2955]
[5001,503,4950,652,1365,3075,341,5008,9554,30408,2929,2121,58,1113,4826,1173,2886,746,2794,1042,5546,5252,2081,4221,7052,3552,5549,5293,539,366,4303,885,8627,1816,343,13887,2740,3531,2858,6656,1868,6384,268,3628,1203,3577,1838,3298,1852,7090,961,2932,6634,2719,120,3952,3587,5194,1214,4151,2127,3393,1665,5412]
[7157,262,7601,17702,18053,12033,6667,1589,7525,8986,6353,3202,12647,3973,1535,2901,1824,2565,1226,3396,4851,2316,13683,13805,1825,823,2039,3334,2777,5546,8881,596,599,217,1688,7401,1450,8246,32,1358,6442,1505,5082,404,10141,95,3837,1805,2926,2665,4119,823,2710,3464,1302,1691,4052,460,2583,2152,3664,247,8588,529]
[4353,3247,5982,437,15027,11506,14765,4717,348,3891,313,1105,1116,2148,3496,560,3384,4319,4199,6,14003,1290,4486,433,1526,443,600,2129,822,19317,3504,2391,6690,6054,1873,8626,111,2968,422,4889,4227,10117,4377,760,448,6595,5381,8338,1027,5711,8696,6550,1245,9988,3134,1926,3160,4915,2447,2764,10178,1202,2518,4219]
[6935,20048,9269,1633,1222,5934,2535,3611,20842,5569,2158,846,6091,7791,8376,4065,3177,4512,26,8326,2419,1648,21884,2052,142,2547,7205,1241,1165,779,10518,2253,12165,1049,19745,2893,3351,3034,4438,1517,361,874,9568,7512,28162,1755,11650,3285,5155,1330,5076,2554,26,2450,2835,1044,1127,6676,8625,2297,2489,1408,8131,2185]
[28504,10053,8333,15734,242,1192,967,524,362,3993,2518,3375,5961,9017,2117,759,3049,2020,4192,7881,7356,5364,1396,16309,1992,7167,3358,1157,881,3224,4073,631,1853,1394,8765,6013,1300,1013,6715,6599,4504,10903,9949,675,2634,850,1116,4756,3081,5564,3127,889,9872,2029,567,6692,478,14826,118,5091,4619,3262,10432,6653]
[7468,7917,4138,2406,3386,1613,11778,3758,10682,4878,3731,16343,423,319,3240,11890,1766,7574,7032,1430,2334,5237,61,13616,3874,1105,18658,3510,1271,7300,4586,1548,4724,873,3645,3448,5670,8350,7356,6630,3680,6157,3510,3333,1190,5797,3249,3618,7335,162,3808,7351,11814,8118,1453,3493,307,1745,11635,2312,8128,76,2472,4694]
[417,2715,2720,88,7993,9097,2106,12546,3142,4291,10394,2316,12394,6832,4081,1348,1490,660,1909,811,536,10534,8559,3015,24,5546,912,2428,1389,4304,6113,1507,2852,1799,8717,2243,2301,438,364,608,58,95,1993,534,7460,553,142,109,1783,7326,574,354,527,8959,235,1894,1425,10847,7643,5480,593,66,16987,9053]
[11576,5638,816,4850,7116,1635,3159,4492,8681,58,1756,3925,4980,1802,4115,3825,5870,283,8738,4952,2810,5180,2022,3376,697,4910,6552,92,1127,4208,2261,3144,11969,5689,52,1575,69,3164,9978,2126,11080,2427,337,593,10195,1002,2403,4175,2473,561,5276,3686,656,197,13177,11,7066,868,4615,734,6937,8388,1590,2607]
[7677,4143,1742,4773,2240,1198,9857,794,1231,8597,1882,1007,617,1825,5167,1973,5051,1532,3162,4879,1188,4116,792,1782,4324,2724,1918,746,3947,860,2186,5156,2921,5966,7011,606,1366,1582,2553,26,367,1255,5268,575,880,1796,13567,776,934,4463,21429,3926,2007,735,20,316,500,1425,3654,3491,2270,4795,1846,1084]
[1562,3958,1430,628,952,2454,4412,2449,3777,4070,37,7902,2694,478,343,416,5584,3825,3765,804,399,1823,4828,2810,1407,7806,5977,8836,16610,8841,1784,4169,996,2688,230,4838,3619,5741,2508,2190,6651,13093,4732,1239,2155,554,12832,7474,199,25354,953,5013,504,6309,2392,83,816,1795,1199,3713,5698,3822,11880,3269]
[7105,494,11100,3149,3479,2788,306,8070,1173,4730,5180,6160,6433,309,937,348,280,716,3541,4602,4564,925,5235,776,1126,4667,1134,3973,3010,733,5398,1442,732,1496,5914,1287,3620,5482,1659,3430,5341,19360,4251,15760,3914,662,1270,295,12153,904,315,1941,380,3322,1622,4225,1097,5205,11234,31696,6031,1665,8260,1241]
[5180,2367,2544,742,768,3593,2616,5133,1125,400,10257,1939,3378,1035,20413,2105,6162,21807,384,2545,12215,5394,3432,2732,1335,837,15856,2958,13789,6981,3712,4443,19189,11286,14780,2307,2839,5406,14678,4980,170,3182,5082,571,4529,5505,5201,6972,1336,1646,1311,7231,1758,4792,4069,2662,83,2745,3412,8886,8220,986,358,4309]
[6532,9892,13743,602,3406,1510,4681,57,11241,449,147,1061,533,6911,8090,9382,234,2153,2124,9390,8296,146,2684,1146,26,5998,9134,5509,5572,1072,4706,3698,332,1502,3779,19489,5795,52,10213,998,35,821,2988,8453,9502,3836,273,7818,367,8655,2577,518,3503,2854,7758,305,2032,494,1282,1902,1260,4921,701,354]
[1690,1832,2306,3949,14324,3412,368,216,788,1758,14247,8740,14395,417,2087,4518,631,7013,2037,1934,162,969,9330,1436,10376,7127,20415,10519,154,1980,4855,1763,1838,2417,7983,7039,7747,7374,9454,607,1183,4142,3238,4216,2407,4565,5092,1761,2166,2159,2199,5777,699,1848,5453,4450,4884,2068,7245,5479,9476,1478,822,799]
[4321,2890,16266,2962,1119,11371,2708,365,2990,4775,4789,3534,3031,12278,2401,6389,6918,322,469,3723,0,2725,417,14219,291,399,398,2106,2780,1138,7498,4348,8820,3520,4162,1452,3536,3229,4121,1906,5440,3369,5747,3137,3345,544,9521,3051,5092,20705,2401,3843,5954,516,4147,10037,1429,10877,15690,7932,2077,140,4277,205]
[1462,5288,3333,1212,3217,4685,483,1283,11469,467,2110,1132,233,3660,9884,4593,52,8050,4400,3407,1460,4115,3332,5335,7105,1070,324,3999,2751,3856,7487,2204,3923,5774,3987,342,9263,3007,2169,3298,3166,1957,2506,2358,3762,16378,3795,762,133,1280,1277,1333,17351,70,1678,6872,646,7475,162,2306,5740,503,8938,1404]
[484,6597,3170,2274,3754,5781,6528,4586,3730,777,930,2501,5375,4201,3963,181,6673,1658,2880,3546,7630,19415,119,80,2950,10,10000,7174,2759,4029,2466,11875,7173,2783,835,3420,6274,213,7051,594,570,9029,11707,4390,6587,11617,1646,2730,3612,9311,1318,6877,7409,71,1150,1187,1091,393,6009,538,3602,5663,12928,8064]
[6995,4232,5933,1954,5256,6829,3558,545,1901,6754,1010,1576,2152,5810,382,4273,1859,6262,13931,28178,28,8656,3732,2545,1193,7157,5973,13351,1108,1433,3486,1937,2966,1303,2710,1182,212,525,13596,6386,4890,3704,1927,2849,9028,513,408,3228,1969,7006,950,7914,2437,20119,289,3496,419,5906,17,4017,4563,431,696,20480]
[1043,1501,271,608,9354,8870,5536,889,28132,695,3463,1923,3665,4031,20717,2508,11654,1520,259,4776,5027,579,1647,12161,2943,5437,240,5769,403,326,3403,2302,2623,14820,6117,1247,923,2185,6006,18211,7080,233,14466,426,689,15563,1831,192,4407,1534,5359,1800,12811,1872,29,2665,24618,15178,2615,334,2229,5582,17308,974]
[739,4562,2163,1941,100,6605,2035,1682,830,1212,39,3167,17965,99,1700,476,6181,9655,1531,5943,4467,11597,4352,2639,5061,367,298,2183,1257,3711,4247,425,3354,10024,1353,1366,1396,2799,3833,4294,4982,381,3427,43,1948,2816,2753,6062,5401,5831,281,36,21991,76,2528,4872,2190,15292,827,33,1689,1230,7773,251]
[668,22155,27,12462,11169,7116,4723,485,17947,1391,337,8667,1376,5283,742,1106,1935,2897,8500,648,2509,488,1598,3507,189,3200,11108,8682,999,568,428,2503,1944,4902,1746,2232,1030,10325,6806,1182,9806,12613,8730,998,12050,438,1360,5975,1650,2783,1154,6066,181,2480,9466,8892,2781,361,451,1019,7294,12351,25184,3533]
